date,equity_sys,equity_qqq,qqq_weight
2005-04-27,0.9700496969692671,0.9095293943729686,0.5
2005-04-28,0.9670341228139498,0.9004602522803661,0.5
2005-04-29,0.9698434675926678,0.9064200472357781,0.5
2005-05-02,0.9717581115546089,0.9100474833869932,0.5
2005-05-03,0.9749349388577275,0.9147119686945178,0.5
2005-05-04,0.9787622098942715,0.9258549767988699,0.5
2005-05-05,0.9797603639125942,0.9266320232070806,0.5
2005-05-06,0.9793417251528826,0.9292231651798117,0.5
2005-05-09,0.9819318544097005,0.933628344641846,0.5
2005-05-10,0.9801669022972023,0.926891503278223,0.5
2005-05-11,0.9834073255645298,0.9315556401344433,0.5
2005-05-12,0.983027706012305,0.928964149710408,0.5
2005-05-13,0.989358504311584,0.9390700505832331,0.5
2005-05-16,0.9923679052566037,0.9452892675345704,0.5
2005-05-17,0.9960833881162285,0.9509896985692747,0.5
2005-05-18,1.0045567499754644,0.9639459311098869,0.5
2005-05-19,1.0081256736998925,0.971978837099223,0.5
2005-05-20,1.0104663695184573,0.9758654048702763,0.5
2005-05-23,1.0150167490754036,0.9807887894967697,0.5
2005-05-24,1.017355080420781,0.9838983689348297,0.5
2005-05-25,1.0134625610566146,0.979752495318286,0.5
2005-05-26,1.018502795987443,0.9895992645712729,0.5
2005-05-27,1.0190700581340595,0.9901176439613844,0.5
2005-05-31,1.0205143415251487,0.9867490490539208,0.5
2005-06-01,1.0278214099333625,0.9947823615697782,0.5
2005-06-02,1.032081720979847,1.00177810225237,0.5
2005-06-03,1.0225139401355894,0.9872673122935973,0.5
2005-06-06,1.0240194128031748,0.9875265600638704,0.5
2005-06-07,1.021781751064393,0.9792345805299134,0.5
2005-06-08,1.0195119440896847,0.9771611791199027,0.5
2005-06-09,1.022573071004559,0.9833804541464571,0.5
2005-06-10,1.014336956001365,0.9730159443307498,0.5
2005-06-13,1.0152735284640277,0.9776794423595794,0.5
2005-06-14,1.0116164923503264,0.973793048814178,0.5
2005-06-15,1.0137196797050814,0.9769022798009337,0.5
2005-06-16,1.0177061339081015,0.9820846798968308,0.5
2005-06-17,1.0177753817756106,0.9822141876315327,0.5
2005-06-20,1.0173726861941546,0.9822141876315327,0.5
2005-06-21,1.018996937646922,0.9816952274892479,0.5
2005-06-22,1.0215763057178662,0.9806580041072862,0.5
2005-06-23,1.0156669372176423,0.9697649517384305,0.5
2005-06-24,1.0112628518521585,0.95887178321914,0.5
2005-06-27,1.00964935208961,0.9544618415892826,0.5
2005-06-28,1.0127575635416508,0.9635400434157926,0.5
2005-06-29,1.0113021988059703,0.9614656547270868,0.5
2005-06-30,1.0096449046335654,0.9539431718230845,0.5
2005-07-01,1.0059300998482528,0.9526471652725887,0.5
2005-07-05,1.005960926326097,0.9526471652725887,0.5
2005-07-06,1.005960926326097,0.9480264185642867,0.0
2005-07-07,1.005960926326097,0.9513632221564104,0.0
2005-07-08,1.005960926326097,0.9695900181641359,0.0
2005-07-11,1.0106524953930367,0.9785752632747042,0.5
2005-07-12,1.009774928551816,0.9831955501385808,0.15
2005-07-13,1.0098295825299697,0.9855061534149446,0.15
2005-07-14,1.010758781895823,0.9952603733658332,0.15
2005-07-15,1.0127064967109805,0.998341216054687,0.35
2005-07-18,1.0090290971804186,0.9942338856473073,0.35
2005-07-19,1.0141219985033265,1.0057856374569563,0.35
2005-07-20,1.0183609651360617,1.012973580630977,0.35
2005-07-21,1.014341580267503,1.0132304037425446,0.35
2005-07-22,1.0162975292682481,1.0119468629902384,0.35
2005-07-25,1.0138820748728512,1.00809624073332,0.35
2005-07-26,1.015773641647028,1.0119468629902384,0.35
2005-07-27,1.0180359489204929,1.0196487972707133,0.35
2005-07-28,1.0225055390611895,1.024525332440626,0.35
2005-07-29,1.0165597625978193,1.0160545382809374,0.35
2005-08-01,1.0161014691811037,1.0178513803730596,0.35
2005-08-02,1.0190157813681986,1.0288894859595732,0.35
2005-08-03,1.0203784861375862,1.0283762995808634,0.35
2005-08-04,1.0163203775298653,1.018364796673982,0.35
2005-08-05,1.0122880476677858,1.0134869969318996,0.35
2005-08-08,1.009169753404102,1.0060429204129495,0.35
2005-08-09,1.0126855210816563,1.0127167575194096,0.35
2005-08-10,1.0093472320030594,1.0039892552092595,0.35
2005-08-11,1.0143974773571034,1.0122039160240188,0.35
2005-08-12,1.015560953780195,1.0065557619083403,0.35
2005-08-15,1.0170006836024013,1.0127167575194096,0.35
2005-08-16,1.0134047729772677,0.9962874358898912,0.35
2005-08-17,1.013543177318339,1.002191953272712,0.35
2005-08-18,1.014026648115091,0.9970580201857002,0.35
2005-08-19,1.0138586035612076,0.9965442590014587,0.35
2005-08-22,1.0137648703690119,0.9970580201857002,0.35
2005-08-23,1.014203402601874,0.9942338856473076,0.35
2005-08-24,1.0124338109875173,0.9883295981866994,0.35
2005-08-25,1.014277395692077,0.9906406613074884,0.35
2005-08-26,1.013032496506854,0.9873027655848543,0.35
2005-08-29,1.016232362349931,0.995004010098691,0.35
2005-08-30,1.0169298846392454,0.9914098660700211,0.35
2005-08-31,1.0228592127789848,1.0006517043699443,0.35
2005-09-01,1.0205077228937547,0.9991115704282834,0.35
2005-09-02,1.0194353102581561,0.9952603733658333,0.35
2005-09-06,1.022575675364313,1.0098935426698676,0.35
2005-09-07,1.0210348021267477,1.0116903847619898,0.5
2005-09-08,1.0212117925885624,1.0114334466893158,0.5
2005-09-09,1.024914155110756,1.0170812559216753,0.5
2005-09-12,1.0245991057581183,1.0199047006934299,0.5
2005-09-13,1.0246878689642709,1.0173372743054987,0.5
2005-09-14,1.017921066313294,1.005785637456956,0.5
2005-09-15,1.0155982899705833,1.0052719912338208,0.5
2005-09-16,1.0170738758532722,1.0114334466893158,0.5
2005-09-19,1.0136589187997143,1.0034754940250177,0.5
2005-09-20,1.01227824103149,0.9993680486565317,0.5
2005-09-21,1.0090725763823962,0.9883295981866991,0.5
2005-09-22,1.010697571083478,0.9919238571764751,0.5
2005-09-23,1.0102739135113703,0.9947471869871234,0.5
2005-09-26,1.0092925643746562,0.9950040100986909,0.5
2005-09-27,1.0085102278443219,0.9926940965889653,0.5
2005-09-28,1.0103673821848782,0.9929506897783202,0.5
2005-09-29,1.0160511359268314,1.006298823835666,0.5
2005-09-30,1.0185765843977466,1.012973580630977,0.5
2005-10-03,1.0179108204685288,1.0155404322133765,0.5
2005-10-04,1.0154388622384172,1.0088661352624908,0.5
2005-10-05,1.0096080146923787,0.995004010098691,0.5
2005-10-06,1.0020380245704565,0.9819118944251685,0.5
2005-10-07,1.0042649483701456,0.9842222677793193,0.5
2005-10-11,1.0012781051542725,0.9793186423887229,0.5
2005-10-12,0.9929431490530857,0.9677031501237106,0.5
2005-10-13,0.9959155041507602,0.9751883428005143,0.5
2005-10-14,0.9992562596538594,0.9824155290212747,0.5
2005-10-17,1.0008122657464833,0.9855135715967297,0.5
2005-10-18,0.9975874948556269,0.9785440450491415,0.5
2005-10-19,1.0077344105444854,0.998161667657367,0.5
2005-10-20,1.0037494129457143,0.988868927062486,0.5
2005-10-21,1.009257396005275,0.995064318647654,0.5
2005-10-24,1.0153195818243852,1.0108088389636816,0.5
2005-10-25,1.011230557804081,1.0069371238029676,0.5
2005-10-26,1.0068209408677482,1.0017747983905858,0.5
2005-10-27,0.9976427117308024,0.9816413940588545,0.5
2005-10-28,1.0015113706602998,0.989126817924239,0.5
2005-10-31,1.0092105849535389,1.0033234150982975,0.5
2005-11-01,1.0085688627015834,1.0025496269187482,0.5
2005-11-02,1.0140420320229173,1.0157141982686333,0.5
2005-11-03,1.0199703434657148,1.0309430524554453,0.5
2005-11-04,1.0213915697170806,1.034556414377245,0.5
2005-11-07,1.022935951301173,1.035847024628913,0.5
2005-11-08,1.025589502889343,1.036105377867827,0.5
2005-11-09,1.0232413786369683,1.0366215063742044,0.5
2005-11-10,1.0320119860564159,1.0479788765888831,0.5
2005-11-14,1.0301194581089868,1.0479788765888831,0.5
2005-11-15,1.0294368143094292,1.0430880419663813,0.5
2005-11-16,1.0353572148320183,1.0495227317984186,0.5
2005-11-17,1.0428839061066912,1.0634243455982593,0.5
2005-11-18,1.0434813990884002,1.0670275966757115,0.5
2005-11-21,1.0455612861528853,1.0696025332020098,0.5
2005-11-22,1.0478338330310997,1.07346263235345,0.5
2005-11-23,1.0481171579993398,1.0760373383159474,0.5
2005-11-25,1.05024393368722,1.078354850358756,0.5
2005-11-28,1.0472008204414176,1.0693447628728192,0.5
2005-11-29,1.0422445253381205,1.0641966190487282,0.5
2005-11-30,1.0407337052713017,1.0616221436500315,0.5
2005-12-01,1.0500822848025304,1.0814439441606312,0.5
2005-12-02,1.0514601406140052,1.0840185348412283,0.5
2005-12-05,1.0464545428026137,1.0760373383159474,0.5
2005-12-06,1.0509192243395709,1.0796416269305027,0.5
2005-12-07,1.0489647622293954,1.0775820004987853,0.5
2005-12-08,1.0469413883019572,1.0698599576854995,0.5
2005-12-09,1.0469363996024186,1.0739779424480307,0.5
2005-12-12,1.0483611021220258,1.0778398861098766,0.5
2005-12-13,1.051495798392065,1.082215871765399,0.5
2005-12-14,1.0524798065748224,1.0786114678689431,0.5
2005-12-15,1.0527599929276927,1.0804141309447728,0.5
2005-12-16,1.0500393271833004,1.0729565448108982,0.5
2005-12-19,1.0420057458150063,1.0559256038259588,0.5
2005-12-20,1.0421115506723668,1.0566998370687337,0.5
2005-12-21,1.0439821650049161,1.0613452365253826,0.5
2005-12-22,1.0495237418978003,1.0683118370456512,0.5
2005-12-23,1.0511741341399523,1.0683118370456512,0.5
2005-12-27,1.048790357336531,1.059021845105656,0.5
2005-12-28,1.0474599542946872,1.0577320712044997,0.5
2005-12-29,1.044619903025344,1.0507653554023306,0.5
2005-12-30,1.0400884247145104,1.0427652526453919,0.5
2006-01-03,1.0513718819703064,1.0659894831630279,0.5
2006-01-04,1.0575153344367867,1.0770850202263613,0.5
2006-01-05,1.0575153344367867,1.081729612709708,0.0
2006-01-06,1.0575153344367867,1.1013417154435645,0.0
2006-01-09,1.0575153344367867,1.1057281917520192,0.0
2006-01-10,1.055532879974914,1.1065028861223956,0.5
2006-01-11,1.0592022896313884,1.1150179531282138,0.5
2006-01-12,1.0584491934857572,1.1095993579658934,0.5
2006-01-13,1.0597793261367163,1.10908324089801,0.5
2006-01-17,1.0575509875876843,1.1018574866657462,0.5
2006-01-18,1.0514409931793192,1.089213137271162,0.5
2006-01-19,1.0545774590514916,1.0972128941823998,0.5
2006-01-20,1.0395583919764977,1.064441016677478,0.5
2006-01-23,1.0396427148778138,1.0646989022885691,0.5
2006-01-24,1.040687430958369,1.069343955899517,0.5
2006-01-25,1.0356399004934307,1.0646989022885693,0.5
2006-01-26,1.038212182983848,1.0721826574138245,0.5
2006-01-27,1.0452523973568153,1.0866334741869497,0.5
2006-01-30,1.0460293626539676,1.0886975966127808,0.5
2006-01-31,1.0444413797032128,1.083794657390742,0.5
2006-02-01,1.045457860327211,1.087665823604616,0.5
2006-02-02,1.0370664157288512,1.0690861855703264,0.5
2006-02-03,1.0325664677023454,1.0559256038259586,0.5
2006-02-06,1.031734088128219,1.0530874787211535,0.5
2006-02-07,1.0282837434680399,1.0484418487007034,0.5
2006-02-08,1.0336793626640106,1.0605703115912053,0.5
2006-02-09,1.0317148064409247,1.0505067780998374,0.35
2006-02-10,1.0335066498852488,1.0569579532436253,0.5
2006-02-13,1.0294523199286667,1.0448296056350237,0.35
2006-02-14,1.033796820646004,1.0554090256304742,0.5
2006-02-15,1.0355211337990926,1.0621185475129544,0.15
2006-02-16,1.0371194718646435,1.0719243106751317,0.15
2006-02-17,1.038059606580265,1.0634088978236125,0.15
2006-02-21,1.0360010005616123,1.051538781671803,0.15
2006-02-22,1.0442969416345962,1.0646989022885691,0.5
2006-02-23,1.0422940251127966,1.0618611230294646,0.5
2006-02-24,1.0433321884651707,1.0646989022885691,0.5
2006-02-27,1.0447563268064293,1.0765686725946775,0.15
2006-02-28,1.038331987467685,1.0605703115912053,0.5
2006-03-01,1.0389944312944834,1.0750210130824303,0.15
2006-03-02,1.0374063371565285,1.075794900479504,0.15
2006-03-03,1.0351181612532483,1.069601610946807,0.15
2006-03-06,1.0284087524784322,1.0603126565439147,0.5
2006-03-07,1.026449462311586,1.0541191364474172,0.35
2006-03-08,1.0265837179932118,1.0546353687972008,0.35
2006-03-09,1.0223198379351426,1.0456044152873,0.5
2006-03-10,1.0215930471009755,1.0466363035773651,0.35
2006-03-13,1.0224701188104852,1.049732775420863,0.35
2006-03-14,1.032895476678355,1.067537257957175,0.5
2006-03-15,1.034342045286104,1.076568672594677,0.35
2006-03-16,1.0341787343485016,1.067537257957175,0.35
2006-03-17,1.0342567838228611,1.0703523266819095,0.35
2006-03-20,1.0356827061301188,1.072934871813631,0.35
2006-03-21,1.030302245128377,1.0615724571509788,0.35
2006-03-22,1.031906568850092,1.0641550022827002,0.35
2006-03-23,1.0299415912420302,1.0610558789554942,0.35
2006-03-24,1.0345116187699706,1.0664790853938293,0.5
2006-03-27,1.0337240441846811,1.0667373168506211,0.5
2006-03-28,1.0293986059776143,1.062347036239455,0.35
2006-03-29,1.0379729150112598,1.082488744023536,0.5
2006-03-30,1.0369923544383783,1.0858463293713345,0.35
2006-03-31,1.0359126178059566,1.0827467449165273,0.35
2006-04-03,1.0365093593614296,1.0840383633280892,0.35
2006-04-04,1.0382374237810992,1.0899771104248048,0.35
2006-04-05,1.0421778193282547,1.10030694510599,0.35
2006-04-06,1.0408864514910323,1.1034050308960923,0.35
2006-04-07,1.033395660118604,1.0928183481409197,0.5
2006-04-10,1.0331943114570277,1.091268267708765,0.5
2006-04-11,1.029992698756139,1.0824887440235353,0.5
2006-04-12,1.0282649641969088,1.082746744916527,0.35
2006-04-13,1.028581204024428,1.087136910245793,0.5
2006-04-17,1.0260155294877369,1.0757750719926424,0.35
2006-04-18,1.0335204939221256,1.0964331274084074,0.35
2006-04-19,1.033304822848989,1.1013397556512572,0.35
2006-04-20,1.0318399734306123,1.0974658226717746,0.35
2006-04-21,1.0273160472215193,1.084554595677872,0.5
2006-04-24,1.0282737541097187,1.0835215545688033,0.35
2006-04-25,1.0239072275036019,1.0811978173033758,0.35
2006-04-26,1.0233754245158955,1.0809395858465838,0.35
2006-04-27,1.028645775324681,1.091268267708765,0.5
2006-04-28,1.0238861663348986,1.0806813543897917,0.5
2006-05-01,1.0169932242730513,1.0700944410708182,0.5
2006-05-02,1.0189852685526082,1.0729348718136307,0.5
2006-05-03,1.0177462922635425,1.0713854830728782,0.5
2006-05-04,1.0215344208448378,1.0801648914762074,0.5
2006-05-05,1.0271469461899814,1.088686529550346,0.5
2006-05-08,1.0278349632822141,1.0897198012232152,0.5
2006-05-09,1.025780067484533,1.0855882131964423,0.5
2006-05-10,1.021773038190632,1.076032842321833,0.5
2006-05-11,1.0091673350377723,1.0520183543772728,0.5
2006-05-12,1.0003121642049668,1.0378152784080072,0.5
2006-05-15,1.0009831196639607,1.037040929883332,0.5
2006-05-16,0.9991595615445251,1.029293755615769,0.5
2006-05-17,0.990883880662778,1.0153500639222994,0.5
2006-05-18,0.9908958479086556,1.0083771228975114,0.5
2006-05-19,0.9953948242853508,1.0161247582926758,0.5
2006-05-22,0.9911643600726953,1.0063118476526764,0.5
2006-05-23,0.9862305374645439,0.9964990522945776,0.5
2006-05-24,0.9897143069462737,1.003212839607371,0.5
2006-05-25,0.9952908229315932,1.0163831050313683,0.5
2006-05-26,0.9968026936565267,1.0197398834058646,0.5
2006-05-30,0.9860021168348768,0.9977909012699401,0.5
2006-05-31,0.9868790126022841,1.0024383758007955,0.5
2006-06-01,0.9997196711119695,1.026195439261866,0.5
2006-06-02,1.0017314982297447,1.0236131246939453,0.5
2006-06-05,0.9905860671896974,1.0014055652555276,0.5
2006-06-06,0.9914181119357712,1.0006308708851515,0.5
2006-06-07,0.9878122810105394,0.9931425044838822,0.5
2006-06-08,0.9875802652169895,0.9915930004612294,0.5
2006-06-09,0.9857137128347497,0.9851373293233279,0.5
2006-06-12,0.9762714767959983,0.9657701429867726,0.5
2006-06-13,0.9745298349537844,0.9618969593396424,0.5
2006-06-14,0.9771050066922018,0.9717097546977412,0.5
2006-06-15,0.988983611512361,0.9980484410353303,0.5
2006-06-16,0.9848373661410159,0.9907101716683214,0.5
2006-06-19,0.9805506308956086,0.9826992324127494,0.5
2006-06-20,0.9808335017016444,0.983991773079514,0.5
2006-06-21,0.9886645292150557,0.9994956900123695,0.5
2006-06-22,0.9810368261289563,0.9868338177689315,0.5
2006-06-23,0.9800703329120598,0.9858005460960622,0.5
2006-06-26,0.9809308209674047,0.9883844746105881,0.5
2006-06-27,0.972952542902674,0.96977924399442,0.5
2006-06-28,0.9753489747138676,0.9770150277520144,0.5
2006-06-29,0.9910479560240806,1.0067308973604623,0.5
2006-06-30,0.9910813868319672,1.001821271788203,0.5
2006-07-03,0.993823058624408,1.0077645148790326,0.5
2006-07-05,0.9810562456142568,0.9858005460960622,0.5
2006-07-06,0.9820907967467489,0.9847669285774918,0.5
2006-07-07,0.9783082495445463,0.9739137140687018,0.5
2006-07-10,0.9743037981063758,0.965386542463346,0.5
2006-07-11,0.9787807814257564,0.9726218650933391,0.5
2006-07-12,0.969654166629185,0.9542758458301159,0.5
2006-07-13,0.965155120995854,0.9382547742922743,0.35
2006-07-14,0.9604251923750653,0.9286936393226474,0.5
2006-07-17,0.9620409873520014,0.931019624585132,0.5
2006-07-18,0.9616279752858999,0.9341201889360924,0.5
2006-07-19,0.9702033644882181,0.9462653100611954,0.5
2006-07-20,0.9638081823063932,0.9323120499699962,0.5
2006-07-21,0.9597785410019326,0.9224923953388263,0.35
2006-07-24,0.9663548817614054,0.9408387028068002,0.35
2006-07-25,0.9684802888271606,0.9462653100611955,0.5
2006-07-26,0.9693269262598412,0.9454895205127657,0.35
2006-07-27,0.9658251209024171,0.9392881612470443,0.5
2006-07-28,0.9773568828299617,0.9589269517408326,0.5
2006-07-31,0.9777061433748131,0.9586677980288378,0.35
2006-08-01,0.9695613667245397,0.9426476487461989,0.5
2006-08-02,0.9759642368435654,0.9532421706705955,0.5
2006-08-03,0.977046385409052,0.9591852408385749,0.15
2006-08-04,0.9763361354388984,0.9547923087437002,0.5
2006-08-07,0.975639010004775,0.9485904883503773,0.15
2006-08-08,0.9742983020650633,0.9426476487461988,0.15
2006-08-09,0.9738190592612286,0.9439392671577604,0.15
2006-08-10,0.9769625336320518,0.9506581845151195,0.5
2006-08-11,0.9749856107306146,0.9439392671577604,0.15
2006-08-14,0.9756304571510874,0.9501410875510835,0.15
2006-08-15,0.9900754378742136,0.9741726372168958,0.5
2006-08-16,1.0034796042092105,0.997170684646038,0.5
2006-08-17,1.00405372978962,1.0007876542696323,0.15
2006-08-18,1.0051280670449163,1.0023380805474882,0.15
2006-08-21,1.001280635837345,0.9927774067054624,0.5
2006-08-22,1.001403506682869,0.9930358687260552,0.0
2006-08-23,1.00164948595026,0.985541622947868,0.0
2006-08-24,1.0021708715934772,0.988384474610588,0.0
2006-08-25,1.0026235359660456,0.9901931323452355,0.0
2006-08-28,1.004106595830332,0.9976872628415225,0.15
2006-08-29,1.004535604052149,1.0007876542696323,0.0
2006-08-30,1.006009801131368,1.005438817821299,0.15
2006-08-31,1.0066436029266748,1.0044053155846289,0.0
2006-09-01,1.006864817307066,1.0098318651980738,0.0
2006-09-05,1.0070162146829071,1.0098318651980738,0.0
2006-09-06,1.0068898192682558,0.9896141084090667,0.0
2006-09-07,1.0067913244566686,0.9850085353349443,0.15
2006-09-08,1.0080081103718903,0.9908942017506731,0.15
2006-09-11,1.008827117529518,0.9970359553377562,0.15
2006-09-12,1.0168179433310767,1.0154612160990055,0.35
2006-09-13,1.019444758859703,1.0223716878870373,0.35
2006-09-14,1.0191713118850496,1.0233953515421248,0.35
2006-09-15,1.0202695424770514,1.0270566103076113,0.35
2006-09-18,1.019935392171221,1.0273131541658516,0.35
2006-09-19,1.0210332399673256,1.0203984580241239,0.35
2006-09-20,1.026752496429071,1.0352509431040593,0.35
2006-09-21,1.0274184674553706,1.0288494488505338,0.35
2006-09-22,1.0262301232947115,1.0209104040233892,0.35
2006-09-25,1.03476601206323,1.0388355926444102,0.35
2006-09-26,1.0353116962694697,1.0439563085260002,0.35
2006-09-27,1.034036037029904,1.0426763293561152,0.35
2006-09-28,1.0345611044823824,1.0454927173824038,0.35
2006-09-29,1.0326505160052142,1.0408840616718003,0.35
2006-10-02,1.0290313646711309,1.0278245293065087,0.35
2006-10-03,1.0302086968324162,1.0321778970478086,0.35
2006-10-04,1.0413837903854397,1.057527330203671,0.35
2006-10-05,1.0410258196354287,1.0626495303176404,0.35
2006-10-06,1.037047518422938,1.0603444032602884,0.35
2006-10-10,1.0352667100952901,1.062130972929891,0.35
2006-10-11,1.034319281509665,1.0600886100867795,0.15
2006-10-12,1.0370503632647263,1.076931930597758,0.15
2006-10-13,1.0367148460041178,1.082801177787603,0.15
2006-10-16,1.0381396423900948,1.0838224161026582,0.15
2006-10-17,1.0367434838890501,1.0718281285494595,0.15
2006-10-18,1.0366545415596204,1.066723757566166,0.15
2006-10-19,1.037025582383611,1.0692757723773143,0.35
2006-10-20,1.0376418638389158,1.0718281285494593,0.35
2006-10-23,1.0401855878837316,1.0828011777876028,0.35
2006-10-24,1.0392397832067173,1.0754004713796714,0.15
2006-10-25,1.0442799501270743,1.0828011777876028,0.35
2006-10-26,1.047533669606784,1.0927536714326846,0.15
2006-10-27,1.0466300092539176,1.0771873824102702,0.15
2006-10-30,1.0484907443869265,1.0840776403411727,0.15
2006-10-31,1.051010714831441,1.086629427578323,0.15
2006-11-01,1.0504375676897448,1.071828128549459,0.15
2006-11-02,1.0496280123474893,1.0728491392905162,0.15
2006-11-03,1.0462321107429322,1.070040989944862,0.15
2006-11-06,1.0494036502321453,1.0856087581982619,0.15
2006-11-07,1.0504287728305244,1.0930092370321955,0.0
2006-11-08,1.0513438977628695,1.0981136080154892,0.0
2006-11-09,1.051387850068325,1.0930092370321955,0.0
2006-11-10,1.0533913315921684,1.0981136080154892,0.15
2006-11-13,1.0535059066748187,1.1093425642141406,0.0
2006-11-14,1.0563252172311828,1.1210812861678279,0.15
2006-11-15,1.0556908844215764,1.1256744121651,0.0
2006-11-16,1.0552902766958512,1.1305237864838764,0.15
2006-11-17,1.0569158537547112,1.1305237864838764,0.15
2006-11-20,1.0577705236134742,1.1328203494825124,0.15
2006-11-21,1.0587516813350055,1.1343518087005988,0.15
2006-11-22,1.0592649225886805,1.1414971770830167,0.0
2006-11-24,1.0593857028617966,1.1414971770830167,0.15
2006-11-27,1.0568763065243212,1.115675957151341,0.15
2006-11-28,1.0584733296412012,1.1189999319580146,0.35
2006-11-29,1.0603509528399846,1.1266688981126296,0.35
2006-11-30,1.0622680219142746,1.1259018533089908,0.35
2006-12-01,1.0599410478551157,1.1161874343446727,0.35
2006-12-04,1.0656657749880347,1.131526506562958,0.35
2006-12-05,1.065583144411913,1.1356175261732702,0.35
2006-12-06,1.0636783996261687,1.1315265065629578,0.35
2006-12-07,1.0587926445555955,1.1172101607495242,0.35
2006-12-08,1.0582517791839623,1.1223234508010658,0.35
2006-12-11,1.0610429732358782,1.1264137864659445,0.35
2006-12-12,1.0595877674447336,1.1197664068071256,0.35
2006-12-13,1.0574992691300305,1.1218119736077343,0.35
